construction,span,command,order,layer,space,contrast,metric,mean,lo,hi,n,frac_positive
command-minus-null,slot2,exfil,B,12,uat,permission-neutral,log_user_tool,0.3042984207014589,0.25853738232295664,0.34904353631828805,100,0.92
command-minus-null,slot2,exfil,B,16,sucat,permission-neutral,log_user_tool,0.1967990294122469,0.14971400913261182,0.24561492342218788,100,0.82
command-minus-null,slot2,exfil,B,16,uat,permission-neutral,log_user_tool,0.13938819027695387,0.10534208273917971,0.17341268370743634,100,0.8
command-minus-null,slot2,marker,A,8,sucat,permission-neutral,log_user_tool,0.5273584935312217,0.4866729406289631,0.568882785251554,100,0.99
command-minus-null,slot2,marker,A,8,uat,permission-neutral,log_user_tool,0.26710260545823755,0.23224874587835975,0.3022259923259992,100,0.94
command-minus-null,slot2,marker,A,12,sucat,permission-neutral,log_user_tool,0.6187090599202753,0.5567821861009069,0.6782373217602546,100,0.96
command-minus-null,slot2,marker,A,12,uat,permission-neutral,log_user_tool,0.4941058447261162,0.44270270609843565,0.5470723371709477,100,0.99
command-minus-null,slot2,marker,A,16,sucat,permission-neutral,log_user_tool,0.8372187254559167,0.7625438874113395,0.9102286375484346,100,0.99
command-minus-null,slot2,marker,A,16,uat,permission-neutral,log_user_tool,0.5407142207416543,0.474279731158477,0.6082011988995099,100,0.94
command,slot1,exfil,A,8,sucat,prohibition-neutral,p_user,0.0008480125714778442,-0.0016875815691322895,0.003386369696713103,100,0.53
command,slot1,exfil,A,8,uat,prohibition-neutral,p_user,0.004433767782005236,0.0006196044207295058,0.008220115298622939,100,0.58
command,slot1,exfil,A,12,sucat,prohibition-neutral,p_user,0.0018455137003767037,-0.00022549841486136697,0.0037882006464102238,100,0.57
command,slot1,exfil,A,12,uat,prohibition-neutral,p_user,0.01212949501058097,0.00868503616646422,0.01534932722711023,100,0.77
command,slot1,exfil,A,16,sucat,prohibition-neutral,p_user,-0.01575119221069259,-0.022192672533425155,-0.0097008797453186,100,0.38
command,slot1,exfil,A,16,uat,prohibition-neutral,p_user,-0.0019420774627854059,-0.0080984951480409,0.003674416234313748,100,0.47
command,slot1,marker,B,8,sucat,prohibition-neutral,p_user,0.0035094528780821883,9.157574773889049e-05,0.006840726029459965,100,0.61
command,slot1,marker,B,8,uat,prohibition-neutral,p_user,0.010921357497449609,0.006124750468852563,0.01563614192499931,100,0.7
command,slot1,marker,B,12,sucat,prohibition-neutral,p_user,0.003940851230034193,0.0007459173796700525,0.006914106667399751,100,0.62
command,slot1,marker,B,12,uat,prohibition-neutral,p_user,0.018518876081086294,0.01375793698366121,0.022808920300488773,100,0.74
command,slot1,marker,B,16,sucat,prohibition-neutral,p_user,-0.017488466914346575,-0.026164678826741374,-0.009589866173256778,100,0.28
command,slot1,marker,B,16,uat,prohibition-neutral,p_user,-0.008317361259878604,-0.01734086387770045,0.00012199488883978454,100,0.42
command,slot2,exfil,B,8,sucat,prohibition-neutral,p_user,0.0008013082433670918,-0.0010019559626353181,0.0025794549081187205,100,0.59
command,slot2,exfil,B,8,uat,prohibition-neutral,p_user,0.0067623505582049374,0.003892053005073442,0.009560065006017932,100,0.69
command,slot2,exfil,B,12,sucat,prohibition-neutral,p_user,0.004231515099083229,0.0030054586616239986,0.005454461063230708,100,0.82
command,slot2,exfil,B,12,uat,prohibition-neutral,p_user,0.011808694148325144,0.009251525729330107,0.01437681728958809,100,0.85
command,slot2,exfil,B,16,sucat,prohibition-neutral,p_user,-0.008966436791902082,-0.014867880483375858,-0.0036941722292889593,100,0.36
command,slot2,exfil,B,16,uat,prohibition-neutral,p_user,0.00034024839148097066,-0.0054700662673101376,0.005769206956489795,100,0.48
command,slot2,marker,A,8,sucat,prohibition-neutral,p_user,0.0033899588923921326,4.4107688687460734e-05,0.006469907348905194,100,0.6
command,slot2,marker,A,8,uat,prohibition-neutral,p_user,0.006547293317181228,0.0017295989327895066,0.011256857487827907,100,0.58
command,slot2,marker,A,12,sucat,prohibition-neutral,p_user,0.008678257468087605,0.006671935085369802,0.010606265576297413,100,0.79
command,slot2,marker,A,12,uat,prohibition-neutral,p_user,0.03733294045481925,0.033486122223200535,0.04100452083002094,100,1.0
command,slot2,marker,A,16,sucat,prohibition-neutral,p_user,-0.018593828967474482,-0.026334501404016938,-0.011347182047122989,100,0.26
command,slot2,marker,A,16,uat,prohibition-neutral,p_user,-0.004457528778057168,-0.013581075581801775,0.004795611787398046,100,0.45
null_ctrl,slot1,exfil,A,8,sucat,prohibition-neutral,p_user,0.0015237921693150652,-0.0028247745294153453,0.0055954011664261305,100,0.61
null_ctrl,slot1,exfil,A,8,uat,prohibition-neutral,p_user,0.0032447617282432666,-0.0015783953715735918,0.007985249336903762,100,0.57
null_ctrl,slot1,exfil,A,12,sucat,prohibition-neutral,p_user,0.0031159857946424464,-0.0002590348803248853,0.006276001933087214,100,0.61
null_ctrl,slot1,exfil,A,12,uat,prohibition-neutral,p_user,0.004143051292275091,-0.0003113563660506352,0.008317086333161436,100,0.59
null_ctrl,slot1,exfil,A,16,sucat,prohibition-neutral,p_user,-0.01393644319605448,-0.0223480542824908,-0.005794950534728856,100,0.36
null_ctrl,slot1,exfil,A,16,uat,prohibition-neutral,p_user,-0.01624477818639872,-0.024391955566677028,-0.008466178588839421,100,0.35
null_ctrl,slot1,marker,B,8,sucat,prohibition-neutral,p_user,0.003647932892488147,-0.0007579359391564563,0.007833133160337435,100,0.61
null_ctrl,slot1,marker,B,8,uat,prohibition-neutral,p_user,0.0028696971993997754,-0.002186032959977236,0.00815038771547666,100,0.56
null_ctrl,slot1,marker,B,12,sucat,prohibition-neutral,p_user,0.0044445370937314,0.0011444351052178107,0.0076143767773235805,100,0.64
null_ctrl,slot1,marker,B,12,uat,prohibition-neutral,p_user,0.004754322930080812,-8.121867283256306e-05,0.009682903071578368,100,0.57
null_ctrl,slot1,marker,B,16,sucat,prohibition-neutral,p_user,-0.016416866367390277,-0.025917165190046453,-0.007454471118817354,100,0.37
null_ctrl,slot1,marker,B,16,uat,prohibition-neutral,p_user,-0.01742540449993914,-0.02603094260418882,-0.009839914824515923,100,0.35
null_ctrl,slot2,exfil,B,8,sucat,prohibition-neutral,p_user,-0.00016254111290286714,-0.004335095362380336,0.0036726733655539972,100,0.53
null_ctrl,slot2,exfil,B,8,uat,prohibition-neutral,p_user,0.0011548793206240218,-0.0034602374173901503,0.005568213856783681,100,0.54
null_ctrl,slot2,exfil,B,12,sucat,prohibition-neutral,p_user,0.0021463907519862547,-0.0008739097688917264,0.0051551591204204725,100,0.6
null_ctrl,slot2,exfil,B,12,uat,prohibition-neutral,p_user,0.0029467113717961658,-0.0010652437930123706,0.006950487565083922,100,0.6
null_ctrl,slot2,exfil,B,16,sucat,prohibition-neutral,p_user,-0.006888924228742385,-0.014301019560562393,0.0006717000696809587,100,0.42
null_ctrl,slot2,exfil,B,16,uat,prohibition-neutral,p_user,-0.01218140635800656,-0.020862073285689415,-0.003500392406623338,100,0.37
null_ctrl,slot2,marker,A,8,sucat,prohibition-neutral,p_user,0.0008410685276913711,-0.003336116762084292,0.004889015233977739,100,0.6
null_ctrl,slot2,marker,A,8,uat,prohibition-neutral,p_user,0.0005641502162303455,-0.004659148059449248,0.005801921848844551,100,0.55
null_ctrl,slot2,marker,A,12,sucat,prohibition-neutral,p_user,0.0039957136769319225,0.001003693384649715,0.00678476823445145,100,0.61
null_ctrl,slot2,marker,A,12,uat,prohibition-neutral,p_user,0.00550503592301249,0.0013517337648073808,0.009736679904465053,100,0.6
null_ctrl,slot2,marker,A,16,sucat,prohibition-neutral,p_user,-0.013921978742210689,-0.022419525946553796,-0.005621807101136306,100,0.41
null_ctrl,slot2,marker,A,16,uat,prohibition-neutral,p_user,-0.016349731283673827,-0.025439636610837334,-0.008363400512917379,100,0.42
command-minus-null,slot1,exfil,A,8,sucat,prohibition-neutral,p_user,-0.0006757795978372215,-0.004127527232002503,0.002812688891597498,100,0.47
command-minus-null,slot1,exfil,A,8,uat,prohibition-neutral,p_user,0.0011890060537619695,-0.0031226579604258834,0.005690796029299514,100,0.49
command-minus-null,slot1,exfil,A,12,sucat,prohibition-neutral,p_user,-0.0012704720942657425,-0.004643152463657287,0.0021541304019666967,100,0.48
command-minus-null,slot1,exfil,A,12,uat,prohibition-neutral,p_user,0.007986443718305878,0.0032144189738298854,0.012806747627427157,100,0.65
command-minus-null,slot1,exfil,A,16,sucat,prohibition-neutral,p_user,-0.0018147490146381083,-0.009091178717828725,0.005489045196318131,100,0.45
command-minus-null,slot1,exfil,A,16,uat,prohibition-neutral,p_user,0.014302700723613313,0.0064777524321644065,0.02201909354845564,100,0.66
command-minus-null,slot1,marker,B,8,sucat,prohibition-neutral,p_user,-0.00013848001440595892,-0.0038910675139374393,0.003912740002815213,100,0.47
command-minus-null,slot1,marker,B,8,uat,prohibition-neutral,p_user,0.008051660298049833,0.0033270066139978777,0.012862437464500874,100,0.65
command-minus-null,slot1,marker,B,12,sucat,prohibition-neutral,p_user,-0.0005036858636972067,-0.004338770010606438,0.0033244204528959645,100,0.47
command-minus-null,slot1,marker,B,12,uat,prohibition-neutral,p_user,0.013764553151005478,0.007722745673077258,0.019773997334021493,100,0.67
command-minus-null,slot1,marker,B,16,sucat,prohibition-neutral,p_user,-0.0010716005469562958,-0.008875871330776063,0.007145927510806448,100,0.47
command-minus-null,slot1,marker,B,16,uat,prohibition-neutral,p_user,0.009108043240060539,0.0005773915811708031,0.017491729373344173,100,0.56
command-minus-null,slot2,exfil,B,8,sucat,prohibition-neutral,p_user,0.0009638493562699588,-0.00265254190666256,0.004774034690301512,100,0.47
command-minus-null,slot2,exfil,B,8,uat,prohibition-neutral,p_user,0.005607471237580914,0.001050146005245037,0.010058070539278865,100,0.6
command-minus-null,slot2,exfil,B,12,sucat,prohibition-neutral,p_user,0.0020851243470969743,-0.000860190915108175,0.0050304838944151995,100,0.58
command-minus-null,slot2,exfil,B,12,uat,prohibition-neutral,p_user,0.008861982776528976,0.004787178358793895,0.012736559451753829,100,0.72
command-minus-null,slot2,exfil,B,16,sucat,prohibition-neutral,p_user,-0.002077512563159697,-0.010319094065272427,0.005490924858757087,100,0.49
command-minus-null,slot2,exfil,B,16,uat,prohibition-neutral,p_user,0.012521654749487535,0.003926526007936441,0.02052761506741505,100,0.65
command-minus-null,slot2,marker,A,8,sucat,prohibition-neutral,p_user,0.002548890364700762,-0.001211295940041201,0.006386748310042878,100,0.6
command-minus-null,slot2,marker,A,8,uat,prohibition-neutral,p_user,0.005983143100950883,0.0006804519967627901,0.01127632605340468,100,0.66
command-minus-null,slot2,marker,A,12,sucat,prohibition-neutral,p_user,0.004682543791155682,0.0020956373577106185,0.0073305713841925555,100,0.69
command-minus-null,slot2,marker,A,12,uat,prohibition-neutral,p_user,0.031827904531806755,0.027486295679693927,0.03592639743658988,100,0.93
command-minus-null,slot2,marker,A,16,sucat,prohibition-neutral,p_user,-0.004671850225263795,-0.012297531067412099,0.003489024358683119,100,0.48
command-minus-null,slot2,marker,A,16,uat,prohibition-neutral,p_user,0.011892202505616655,0.0020136393161280792,0.02201576142668411,100,0.63
command,slot1,exfil,A,8,sucat,prohibition-neutral,p_tool,-0.0058042161800869055,-0.009336086619888091,-0.0020078715110231956,100,0.34
command,slot1,exfil,A,8,uat,prohibition-neutral,p_tool,-0.006530584579612297,-0.010130838875055923,-0.0029276567952339215,100,0.35
command,slot1,exfil,A,12,sucat,prohibition-neutral,p_tool,-0.009358220463297779,-0.011206771229781198,-0.0074489676085733505,100,0.13
command,slot1,exfil,A,12,uat,prohibition-neutral,p_tool,-0.02411854412224903,-0.027520850359529357,-0.020615604167666952,100,0.05
command,slot1,exfil,A,16,sucat,prohibition-neutral,p_tool,-0.004616634493179681,-0.010648503858513148,0.0021446105236250282,100,0.45
command,slot1,exfil,A,16,uat,prohibition-neutral,p_tool,0.0014022582150540973,-0.00435567010426845,0.007758530640811233,100,0.53
command,slot1,marker,B,8,sucat,prohibition-neutral,p_tool,-0.014356621154841384,-0.018219670398443914,-0.010300571398895285,100,0.23
command,slot1,marker,B,8,uat,prohibition-neutral,p_tool,-0.01535008411719075,-0.02003661754679912,-0.010677761420011627,100,0.25
command,slot1,marker,B,12,sucat,prohibition-neutral,p_tool,-0.003992238035678065,-0.004919134024225781,-0.0030510872282274414,100,0.22
command,slot1,marker,B,12,uat,prohibition-neutral,p_tool,-0.02802235620900043,-0.03175217286448449,-0.024151609736442835,100,0.08
command,slot1,marker,B,16,sucat,prohibition-neutral,p_tool,-0.013841490409699642,-0.021856718817083013,-0.0057625761730821954,100,0.34
command,slot1,marker,B,16,uat,prohibition-neutral,p_tool,0.008224593185901803,-0.0003703951860144164,0.01717096490172134,100,0.58
command,slot2,exfil,B,8,sucat,prohibition-neutral,p_tool,-0.0031745313056296153,-0.0059449746619691,-0.00027778708539758857,100,0.39
command,slot2,exfil,B,8,uat,prohibition-neutral,p_tool,-0.007948055949298758,-0.010725290906794478,-0.0051264780003154745,100,0.24
command,slot2,exfil,B,12,sucat,prohibition-neutral,p_tool,-0.0020175367501754225,-0.0036147444951444047,-0.0003266041879907167,100,0.4
command,slot2,exfil,B,12,uat,prohibition-neutral,p_tool,-0.015160044066166152,-0.018231306701462616,-0.012187743158238805,100,0.14
command,slot2,exfil,B,16,sucat,prohibition-neutral,p_tool,-0.016379697745514784,-0.022502358602947362,-0.010320311053812491,100,0.35
command,slot2,exfil,B,16,uat,prohibition-neutral,p_tool,-0.0005774210288947246,-0.005998966795949264,0.005056271105952664,100,0.51
command,slot2,marker,A,8,sucat,prohibition-neutral,p_tool,-0.006156668687398641,-0.009523384805250298,-0.0027913409418406036,100,0.38
command,slot2,marker,A,8,uat,prohibition-neutral,p_tool,-0.009438910176539432,-0.01392088783074933,-0.004781922636554088,100,0.35
command,slot2,marker,A,12,sucat,prohibition-neutral,p_tool,-0.0073956413834635045,-0.008677764848049477,-0.006115550851086522,100,0.15
command,slot2,marker,A,12,uat,prohibition-neutral,p_tool,-0.032568052271459924,-0.0361624579428282,-0.028564034190905235,100,0.06
command,slot2,marker,A,16,sucat,prohibition-neutral,p_tool,-0.012113533691739474,-0.019856975661681927,-0.0044184135560726544,100,0.34
command,slot2,marker,A,16,uat,prohibition-neutral,p_tool,0.0006219132358527301,-0.00860996188274667,0.009476994931624448,100,0.5
null_ctrl,slot1,exfil,A,8,sucat,prohibition-neutral,p_tool,0.00013440560997133067,-0.00282911207086045,0.00287191881286503,100,0.51
null_ctrl,slot1,exfil,A,8,uat,prohibition-neutral,p_tool,-0.003941158010259211,-0.007091277429170004,-0.0009095037140130005,100,0.35
null_ctrl,slot1,exfil,A,12,sucat,prohibition-neutral,p_tool,-0.0010341761880790926,-0.001815155695604934,-0.00030001583869734497,100,0.34
null_ctrl,slot1,exfil,A,12,uat,prohibition-neutral,p_tool,-0.004328767708364326,-0.006257949889026245,-0.0024840962917536454,100,0.33
null_ctrl,slot1,exfil,A,16,sucat,prohibition-neutral,p_tool,0.0028443151419283216,-0.0012144097933178505,0.007162463567946327,100,0.54
null_ctrl,slot1,exfil,A,16,uat,prohibition-neutral,p_tool,0.010163720385678277,0.0035537515339312963,0.017141163388914398,100,0.6
null_ctrl,slot1,marker,B,8,sucat,prohibition-neutral,p_tool,-1.867382891411657e-05,-0.00305445525983854,0.003050373001120629,100,0.51
null_ctrl,slot1,marker,B,8,uat,prohibition-neutral,p_tool,-0.005182556121256442,-0.008503009371257824,-0.001749436895381977,100,0.38
null_ctrl,slot1,marker,B,12,sucat,prohibition-neutral,p_tool,-0.0008269338939020307,-0.0015038287482828131,-0.0001605104871630423,100,0.47
null_ctrl,slot1,marker,B,12,uat,prohibition-neutral,p_tool,-0.005556865658188036,-0.008199357093839418,-0.0031241726768604147,100,0.31
null_ctrl,slot1,marker,B,16,sucat,prohibition-neutral,p_tool,0.005824680385228225,0.00018459938453819312,0.011860993537718493,100,0.59
null_ctrl,slot1,marker,B,16,uat,prohibition-neutral,p_tool,0.012249753436824768,0.004569477551867002,0.02064593684889429,100,0.64
null_ctrl,slot2,exfil,B,8,sucat,prohibition-neutral,p_tool,0.0004189124918206211,-0.0018210855793169192,0.00292412990772091,100,0.5
null_ctrl,slot2,exfil,B,8,uat,prohibition-neutral,p_tool,-0.003027343553234442,-0.006045353203094646,0.00012545248191546887,100,0.39
null_ctrl,slot2,exfil,B,12,sucat,prohibition-neutral,p_tool,-0.0011902444311668217,-0.0020460298946736516,-0.00036141548554331277,100,0.39
null_ctrl,slot2,exfil,B,12,uat,prohibition-neutral,p_tool,-0.003656264245958307,-0.005621499312801072,-0.0017043456192234242,100,0.33
null_ctrl,slot2,exfil,B,16,sucat,prohibition-neutral,p_tool,0.0006051590414510226,-0.004305782023179006,0.005562759766504484,100,0.48
null_ctrl,slot2,exfil,B,16,uat,prohibition-neutral,p_tool,0.004178338586448518,-0.0033975309512158085,0.011627277501391557,100,0.56
null_ctrl,slot2,marker,A,8,sucat,prohibition-neutral,p_tool,0.0010985076999902505,-0.0023418024370821747,0.004406867560374424,100,0.51
null_ctrl,slot2,marker,A,8,uat,prohibition-neutral,p_tool,-0.0036897315745086532,-0.007454716437437015,0.0002144761286741697,100,0.34
null_ctrl,slot2,marker,A,12,sucat,prohibition-neutral,p_tool,-0.0006118779555684417,-0.0013668264170967955,0.00010085511348226083,100,0.51
null_ctrl,slot2,marker,A,12,uat,prohibition-neutral,p_tool,-0.005547682930909842,-0.008195863986994498,-0.003000695065963113,100,0.39
null_ctrl,slot2,marker,A,16,sucat,prohibition-neutral,p_tool,0.00344479267324407,-0.0014427475904502417,0.008704705640577376,100,0.57
null_ctrl,slot2,marker,A,16,uat,prohibition-neutral,p_tool,0.010398954358602986,0.0026904668495856383,0.0190625652358584,100,0.6
command-minus-null,slot1,exfil,A,8,sucat,prohibition-neutral,p_tool,-0.005938621790058235,-0.009178005254017524,-0.002658597150016673,100,0.3
command-minus-null,slot1,exfil,A,8,uat,prohibition-neutral,p_tool,-0.002589426569353086,-0.0062244356237144095,0.001217616023832314,100,0.43
command-minus-null,slot1,exfil,A,12,sucat,prohibition-neutral,p_tool,-0.008324044275218686,-0.0101465926527554,-0.0063633841142402645,100,0.17
command-minus-null,slot1,exfil,A,12,uat,prohibition-neutral,p_tool,-0.019789776413884703,-0.023158638014354038,-0.016054163908755918,100,0.12
command-minus-null,slot1,exfil,A,16,sucat,prohibition-neutral,p_tool,-0.007460949635108003,-0.013101203670831476,-0.0017525191279342252,100,0.37
command-minus-null,slot1,exfil,A,16,uat,prohibition-neutral,p_tool,-0.008761462170624179,-0.015002342468478883,-0.002652415578545941,100,0.4
command-minus-null,slot1,marker,B,8,sucat,prohibition-neutral,p_tool,-0.014337947325927271,-0.017521632643412943,-0.011084555732273014,100,0.17
command-minus-null,slot1,marker,B,8,uat,prohibition-neutral,p_tool,-0.010167527995934305,-0.014103527747487962,-0.006116282025109307,100,0.3
command-minus-null,slot1,marker,B,12,sucat,prohibition-neutral,p_tool,-0.003165304141776035,-0.004123696715023132,-0.0020997694420230944,100,0.27
command-minus-null,slot1,marker,B,12,uat,prohibition-neutral,p_tool,-0.02246549055081239,-0.02643764096782457,-0.018398467647490722,100,0.13
command-minus-null,slot1,marker,B,16,sucat,prohibition-neutral,p_tool,-0.019666170794927867,-0.02708093682127066,-0.012628703777978402,100,0.33
command-minus-null,slot1,marker,B,16,uat,prohibition-neutral,p_tool,-0.004025160250922967,-0.012252116980920985,0.004251473173940752,100,0.48
command-minus-null,slot2,exfil,B,8,sucat,prohibition-neutral,p_tool,-0.0035934437974502365,-0.006636683681776297,-0.0006571537839343593,100,0.35
command-minus-null,slot2,exfil,B,8,uat,prohibition-neutral,p_tool,-0.0049207123960643175,-0.008357716379352237,-0.0013654197945038146,100,0.4
command-minus-null,slot2,exfil,B,12,sucat,prohibition-neutral,p_tool,-0.0008272923190086007,-0.0024450544564077023,0.000852260614149912,100,0.45
command-minus-null,slot2,exfil,B,12,uat,prohibition-neutral,p_tool,-0.011503779820207843,-0.014235586508200674,-0.008685556446935565,100,0.22
command-minus-null,slot2,exfil,B,16,sucat,prohibition-neutral,p_tool,-0.016984856786965805,-0.0243780252898908,-0.00977806889141389,100,0.32
command-minus-null,slot2,exfil,B,16,uat,prohibition-neutral,p_tool,-0.004755759615343242,-0.012665149774077357,0.0028656602037664854,100,0.43
command-minus-null,slot2,marker,A,8,sucat,prohibition-neutral,p_tool,-0.007255176387388892,-0.011006921774715947,-0.0034645583867310846,100,0.34
command-minus-null,slot2,marker,A,8,uat,prohibition-neutral,p_tool,-0.005749178602030779,-0.010460862201894128,-0.0011017841435551543,100,0.37
command-minus-null,slot2,marker,A,12,sucat,prohibition-neutral,p_tool,-0.006783763427895062,-0.008084336502245631,-0.005423772689492286,100,0.15
command-minus-null,slot2,marker,A,12,uat,prohibition-neutral,p_tool,-0.02702036934055009,-0.03093689226040386,-0.02289176980397318,100,0.12
command-minus-null,slot2,marker,A,16,sucat,prohibition-neutral,p_tool,-0.01555832636498354,-0.0236261624932956,-0.008043809233059342,100,0.36
command-minus-null,slot2,marker,A,16,uat,prohibition-neutral,p_tool,-0.009777041122750255,-0.019694272160822646,-0.0005246157321697459,100,0.4
command,slot1,exfil,A,8,sucat,prohibition-neutral,log_user_tool,0.03229728020059121,0.006544674910278513,0.058346516670359005,100,0.62
command,slot1,exfil,A,8,uat,prohibition-neutral,log_user_tool,0.025816312157290883,0.007918018829224036,0.0439045714186537,100,0.57
command,slot1,exfil,A,12,sucat,prohibition-neutral,log_user_tool,0.10326748632383406,0.07636644173754774,0.13005407366523045,100,0.78
command,slot1,exfil,A,12,uat,prohibition-neutral,log_user_tool,0.11580053869021889,0.09611604866654727,0.1364696890014338,100,0.94
command,slot1,exfil,A,16,sucat,prohibition-neutral,log_user_tool,-0.04828493561153438,-0.08099490120182543,-0.017739781392911196,100,0.4
command,slot1,exfil,A,16,uat,prohibition-neutral,log_user_tool,-0.008009403021684942,-0.03545834154876254,0.01663297404866659,100,0.47
command,slot1,marker,B,8,sucat,prohibition-neutral,log_user_tool,0.06999164143439755,0.045558388171403744,0.09454577974870852,100,0.73
command,slot1,marker,B,8,uat,prohibition-neutral,log_user_tool,0.06445590571167455,0.04253146776988698,0.08793480160371205,100,0.7
command,slot1,marker,B,12,sucat,prohibition-neutral,log_user_tool,0.11279110854015675,0.0880465306545175,0.1376436594797808,100,0.79
command,slot1,marker,B,12,uat,prohibition-neutral,log_user_tool,0.13937897067005628,0.11828609911956492,0.1600046422214048,100,0.94
command,slot1,marker,B,16,sucat,prohibition-neutral,log_user_tool,-0.10955960477319887,-0.17253078845447253,-0.053657989459383264,100,0.35
command,slot1,marker,B,16,uat,prohibition-neutral,log_user_tool,-0.05477949791644846,-0.1039373032395805,-0.007151266981751953,100,0.42
command,slot2,exfil,B,8,sucat,prohibition-neutral,log_user_tool,0.02072178402837263,-0.0009753986100368095,0.04080316027635569,100,0.56
command,slot2,exfil,B,8,uat,prohibition-neutral,log_user_tool,0.036357477337384474,0.021939899349517854,0.051343932852556,100,0.72
command,slot2,exfil,B,12,sucat,prohibition-neutral,log_user_tool,0.10117926210251581,0.07936218072599402,0.12262914260664093,100,0.88
command,slot2,exfil,B,12,uat,prohibition-neutral,log_user_tool,0.10308616763828303,0.08759382469472694,0.1186185652970135,100,0.89
command,slot2,exfil,B,16,sucat,prohibition-neutral,log_user_tool,-0.00815391118728808,-0.042418634509147464,0.022632716369989387,100,0.47
command,slot2,exfil,B,16,uat,prohibition-neutral,log_user_tool,0.0007436956267571692,-0.024142654867906062,0.024237033584952477,100,0.49
command,slot2,marker,A,8,sucat,prohibition-neutral,log_user_tool,0.04727487776110085,0.022571088932901818,0.07115436453810489,100,0.63
command,slot2,marker,A,8,uat,prohibition-neutral,log_user_tool,0.03715883925614122,0.01585921943761669,0.05771928199839556,100,0.61
command,slot2,marker,A,12,sucat,prohibition-neutral,log_user_tool,0.18658354610948813,0.16234913544218477,0.2096485787544249,100,0.96
command,slot2,marker,A,12,uat,prohibition-neutral,log_user_tool,0.20994009312705741,0.1915370152611467,0.22820495437018737,100,1.0
command,slot2,marker,A,16,sucat,prohibition-neutral,log_user_tool,-0.1120716967260112,-0.17373801679349965,-0.05270893486556331,100,0.31
command,slot2,marker,A,16,uat,prohibition-neutral,log_user_tool,-0.01828294618159729,-0.06543964244789122,0.030189634760620292,100,0.46
null_ctrl,slot1,exfil,A,8,sucat,prohibition-neutral,log_user_tool,0.0069763163352049105,-0.026457746251501452,0.03942461499182338,100,0.56
null_ctrl,slot1,exfil,A,8,uat,prohibition-neutral,log_user_tool,0.02900127671173452,0.0015110884634544457,0.05446347949056838,100,0.62
null_ctrl,slot1,exfil,A,12,sucat,prohibition-neutral,log_user_tool,0.06616153014400823,0.026782984702104887,0.10361513661986693,100,0.61
null_ctrl,slot1,exfil,A,12,uat,prohibition-neutral,log_user_tool,0.08552988605357101,0.05113813004309348,0.1174277238857159,100,0.69
null_ctrl,slot1,exfil,A,16,sucat,prohibition-neutral,log_user_tool,-0.06796646355774655,-0.1178337666833361,-0.021172821652551573,100,0.47
null_ctrl,slot1,exfil,A,16,uat,prohibition-neutral,log_user_tool,-0.07335529180104113,-0.11646266516033227,-0.03344211467219069,100,0.38
null_ctrl,slot1,marker,B,8,sucat,prohibition-neutral,log_user_tool,0.028515524972894283,-0.0069059232471461295,0.06304722386039399,100,0.61
null_ctrl,slot1,marker,B,8,uat,prohibition-neutral,log_user_tool,0.03958876373698216,0.012550871978980369,0.06615165150925266,100,0.61
null_ctrl,slot1,marker,B,12,sucat,prohibition-neutral,log_user_tool,0.09225971517110361,0.04179921470546249,0.14184796437300884,100,0.63
null_ctrl,slot1,marker,B,12,uat,prohibition-neutral,log_user_tool,0.09923736103550014,0.05748268925109302,0.14010041043302507,100,0.71
null_ctrl,slot1,marker,B,16,sucat,prohibition-neutral,log_user_tool,-0.09350515192587812,-0.15390827956171652,-0.03677873661965103,100,0.38
null_ctrl,slot1,marker,B,16,uat,prohibition-neutral,log_user_tool,-0.09064274666458555,-0.1394253955323121,-0.04690513439467613,100,0.36
null_ctrl,slot2,exfil,B,8,sucat,prohibition-neutral,log_user_tool,-0.003446272467140101,-0.03804721836189519,0.026904706649220983,100,0.54
null_ctrl,slot2,exfil,B,8,uat,prohibition-neutral,log_user_tool,0.02031460744902204,-0.008494117711591915,0.045667636990328775,100,0.63
null_ctrl,slot2,exfil,B,12,sucat,prohibition-neutral,log_user_tool,0.0758812547351604,0.03455831024121699,0.11600793106263185,100,0.65
null_ctrl,slot2,exfil,B,12,uat,prohibition-neutral,log_user_tool,0.08832012833594088,0.0503654805886106,0.12571328484082048,100,0.69
null_ctrl,slot2,exfil,B,16,sucat,prohibition-neutral,log_user_tool,-0.047792819980939406,-0.09883431732045439,0.003282729789501442,100,0.42
null_ctrl,slot2,exfil,B,16,uat,prohibition-neutral,log_user_tool,-0.054343722680332454,-0.0946607342514413,-0.011982761987179763,100,0.38
null_ctrl,slot2,marker,A,8,sucat,prohibition-neutral,log_user_tool,0.011845544022738328,-0.024308727909549466,0.04714886485203481,100,0.58
null_ctrl,slot2,marker,A,8,uat,prohibition-neutral,log_user_tool,0.029738234987954817,0.00025591468669862547,0.057563863105652716,100,0.64
null_ctrl,slot2,marker,A,12,sucat,prohibition-neutral,log_user_tool,0.05934091045548942,0.013200902337548814,0.10471889374546983,100,0.6
null_ctrl,slot2,marker,A,12,uat,prohibition-neutral,log_user_tool,0.09265724979092388,0.0479998977179479,0.13556892391084208,100,0.69
null_ctrl,slot2,marker,A,16,sucat,prohibition-neutral,log_user_tool,-0.060672970593874796,-0.11493519930483027,-0.006975004444574682,100,0.4
