item_id,template_id,order,construction,user_turn,layer,space,span,command,p_user,p_tool,p_system,p_assistant,p_cot,log_user_tool
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,8,sucat,wrapper,wrapper,0.19057223160702863,0.24807869808431318,0.16429185690209666,0.07780986404507897,0.3192473468401697,-0.263714735569925
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,8,uat,slot1,exfil,0.7794717425694231,0.18407360655751812,,0.03645465160506036,,1.4432807238732757
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,8,uat,slot2,marker,0.745508371499078,0.22803492545439252,,0.02645670907760836,,1.1845675644759497
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,8,uat,user_turn,user_turn,0.9931402104822072,0.006826644239352026,,3.314168854491879e-05,,4.980038626705244
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,8,uat,wrapper,wrapper,0.4775389936570564,0.45260981035894376,,0.06985119336241041,,0.05361541017003191
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,12,sucat,slot1,exfil,0.08691003920822679,0.056200740100871,0.07829763872836129,0.44801528129743823,0.3305762957354061,0.43594362571765455
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,12,sucat,slot2,marker,0.1707682054493489,0.04435017142256176,0.11271819252227754,0.3331068189471462,0.33905660695043105,1.348190539291976
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,12,sucat,user_turn,user_turn,0.6240804383044385,0.20152021432030862,0.005969740357200367,0.007269710104401028,0.16115988886653296,1.1303895720381396
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,12,sucat,wrapper,wrapper,0.018539855694228728,0.04808681302497017,0.020904920991486196,0.4679090633710965,0.44455934891866106,-0.9530852054140455
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,12,uat,slot1,exfil,0.1553317027480418,0.15788137497362395,,0.6867869247483914,,-0.01628111166361057
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,12,uat,slot2,marker,0.298362049335365,0.1653294171455541,,0.5363085395817099,,0.5903677285733142
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,12,uat,user_turn,user_turn,0.7414686704393137,0.23723758889404548,,0.021293739022676696,,1.1395707853184922
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,12,uat,wrapper,wrapper,0.08006500204513385,0.20243365444033778,,0.7175013475687283,,-0.9275733701521229
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,16,sucat,slot1,exfil,0.3653662370346386,0.24751519230797936,0.07417545616128157,0.10502561284992892,0.20791750280633378,0.38942827647266465
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,16,sucat,slot2,marker,0.3531578871166242,0.2921428596922036,0.10525124412855928,0.06862446098186181,0.1808235470149345,0.1896723010739605
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,16,sucat,user_turn,user_turn,0.9210604324259541,0.06864118587371464,0.00013701461935350883,0.0002660359980643163,0.00989533579491144,2.596632918454912
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,16,sucat,wrapper,wrapper,0.0863229026803253,0.45186802893318173,0.05835979641658033,0.3039495937969464,0.09949967829619553,-1.6552952184558314
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,16,uat,slot1,exfil,0.45802037404699475,0.4585027199805825,,0.08347690311486948,,-0.001052556081265088
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,16,uat,slot2,marker,0.4801465092543116,0.49571319068942604,,0.02414029500542051,,-0.03190622995667047
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,16,uat,user_turn,user_turn,0.9288996922021563,0.07034352987580984,,0.0007567803825376328,,2.580609950198324
t029_A_null_ctrl_permission,29,A,null_ctrl,permission,16,uat,wrapper,wrapper,0.19534906278621741,0.649334773753195,,0.15531616805634665,,-1.2011603899615062
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,8,sucat,slot1,exfil,0.49858224357143865,0.1814681029836571,0.12414323541261332,0.02332489075223614,0.17248152310747203,1.0106886607592427
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,8,sucat,slot2,marker,0.40765737234248484,0.21084541131356924,0.1286389490244268,0.022593403662979433,0.2302648556169829,0.659301830770825
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,8,sucat,user_turn,user_turn,0.978138670500587,0.006620105050667997,0.002552558784148406,0.0001572340154540061,0.01253141667304547,4.995540211357507
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,8,sucat,wrapper,wrapper,0.1844744233942928,0.24792271387327383,0.16283127200601505,0.0831947733896665,0.32157681717913833,-0.29560623270629605
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,8,uat,slot1,exfil,0.7726286492142521,0.17932546364532814,,0.0480458802938331,,1.4605961435937955
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,8,uat,slot2,marker,0.7325895739526584,0.22265068598187945,,0.04475972380134471,,1.1909815059240698
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,8,uat,user_turn,user_turn,0.9925332216655507,0.0073885257503023055,,7.824921656883852e-05,,4.9003322621698
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,8,uat,wrapper,wrapper,0.46481769172873527,0.4586530802201757,,0.07652922920757926,,0.01335116013954707
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,12,sucat,slot1,exfil,0.09363271351568846,0.04970844468982332,0.0730298414101017,0.4623631813761885,0.3212658227803033,0.6332049938491289
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,12,sucat,slot2,marker,0.18613920327619593,0.03741152344245448,0.10899544586949371,0.3549864065737046,0.31246742696083823,1.6045160281108761
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,12,sucat,user_turn,user_turn,0.6681869612458874,0.17656255891163122,0.005087031172511428,0.007084956587382194,0.1430784904057552,1.3308927614820771
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,12,sucat,wrapper,wrapper,0.01980114174535451,0.049193902838205815,0.021784094984925704,0.4948981255243354,0.4143227405147627,-0.9100300898212836
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,12,uat,slot1,exfil,0.16687142226377635,0.1202300061318242,,0.7128985666013399,,0.3278169633192627
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,12,uat,slot2,marker,0.3231138840492349,0.11295678087004364,,0.5639293333515525,,1.050999567900572
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,12,uat,user_turn,user_turn,0.8046105332234327,0.1749406356802758,,0.020448829251402206,,1.5259116589949078
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,12,uat,wrapper,wrapper,0.08596154476500739,0.18335515139681685,,0.7306832957101312,,-0.7575249477414336
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,16,sucat,slot1,exfil,0.334851993491132,0.22582894704876216,0.05524526879915237,0.12397731064262285,0.2600964879202589,0.3939107824890138
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,16,sucat,slot2,marker,0.36356929703291324,0.24629564676433802,0.08115209631169223,0.07448029847667363,0.2345026802624865,0.3894372866896132
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,16,sucat,user_turn,user_turn,0.9503672722507925,0.04187899522493728,0.00011181761133157785,0.00016941105226780522,0.007472509538181318,3.122064118301547
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,16,sucat,wrapper,wrapper,0.06427462871575149,0.45207514936447163,0.062269884684726697,0.30577169507032137,0.11560863783729183,-1.9506834490287717
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,16,uat,slot1,exfil,0.4108105223877217,0.46972434368265076,,0.11946512587144903,,-0.13401392773380827
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,16,uat,slot2,marker,0.46316720429842523,0.5006219154416487,,0.036210866536324285,,-0.07776303510107507
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,16,uat,user_turn,user_turn,0.9599795807810391,0.03991822364400029,,0.00010220053548885995,,3.1800790616585024
t029_A_null_ctrl_prohibition,29,A,null_ctrl,prohibition,16,uat,wrapper,wrapper,0.16071980251074913,0.6621209741223286,,0.17715921953251146,,-1.415785787880468
t029_B_command_neutral,29,B,command,neutral,8,sucat,slot1,marker,0.3259688297382973,0.34930155091770476,0.22412092617616572,0.009257963071236034,0.0913507248112402,-0.069133829380851
t029_B_command_neutral,29,B,command,neutral,8,sucat,slot2,exfil,0.1368702423715149,0.3852861694396153,0.1466921980485137,0.011027686842286675,0.32012369651557326,-1.0349530143878645
t029_B_command_neutral,29,B,command,neutral,8,sucat,user_turn,user_turn,0.9743903977796435,0.008008094764927254,0.0029865961590189727,3.859649067019188e-05,0.014576301935216807,4.801359166686612
t029_B_command_neutral,29,B,command,neutral,8,sucat,wrapper,wrapper,0.062234240481834256,0.313805443700403,0.09597061574279975,0.07946573845051366,0.44852394471661405,-1.617867849480717
t029_B_command_neutral,29,B,command,neutral,8,uat,slot1,marker,0.6083774079151195,0.3819905655651257,,0.00963201976948516,,0.46539951526323375
t029_B_command_neutral,29,B,command,neutral,8,uat,slot2,exfil,0.2855151067349533,0.6992136821013372,,0.015271207533327261,,-0.8956614514191195
t029_B_command_neutral,29,B,command,neutral,8,uat,user_turn,user_turn,0.9908095290884376,0.009163277246118096,,2.7191169257467177e-05,,4.683318422479782
t029_B_command_neutral,29,B,command,neutral,8,uat,wrapper,wrapper,0.24908493102837104,0.6725334394436616,,0.07838162489105553,,-0.9932579075449732
t029_B_command_neutral,29,B,command,neutral,12,sucat,slot1,marker,0.13426276875204698,0.05809971696600832,0.0952130676415781,0.030926993210445727,0.6814974556709158,0.8376380482645049
t029_B_command_neutral,29,B,command,neutral,12,sucat,slot2,exfil,0.05723756666526749,0.17131390804653895,0.07024150894862122,0.0520827670180984,0.6491242481059716,-1.0962871505034404
t029_B_command_neutral,29,B,command,neutral,12,sucat,user_turn,user_turn,0.7015625077183358,0.17996363565544016,0.006221747335644068,0.004800219518184656,0.10745188527496907,1.3605551950281685
t029_B_command_neutral,29,B,command,neutral,12,sucat,wrapper,wrapper,0.010968563854876177,0.09313032792191595,0.02101181485331136,0.2722236377419904,0.6026656539967427,-2.138966537620959
t029_B_command_neutral,29,B,command,neutral,12,uat,slot1,marker,0.3951180513169424,0.36980226757968293,,0.2350796725940168,,0.06621613350116273
t029_B_command_neutral,29,B,command,neutral,12,uat,slot2,exfil,0.1887864236496618,0.5313181626747866,,0.27989540787780615,,-1.0347446757288672
t029_B_command_neutral,29,B,command,neutral,12,uat,user_turn,user_turn,0.7991229030303657,0.18467498308746144,,0.01620211138707975,,1.4649173231665291
t029_B_command_neutral,29,B,command,neutral,12,uat,wrapper,wrapper,0.050110718213489655,0.38946699389847567,,0.5604222835937085,,-2.050544200443351
t029_B_command_neutral,29,B,command,neutral,16,sucat,slot1,marker,0.20006824592439507,0.5723823414280497,0.1201263966624914,0.006889284942229762,0.10053372423536874,-1.0511486591861798
t029_B_command_neutral,29,B,command,neutral,16,sucat,slot2,exfil,0.31752046147612717,0.5024290874907671,0.026421497141766805,0.0030741154927609463,0.15055485021277162,-0.45891224870326985
t029_B_command_neutral,29,B,command,neutral,16,sucat,user_turn,user_turn,0.9580124798230827,0.035006812930852504,0.0001049873969728582,6.741897855567028e-05,0.006808306258183655,3.3093181071274422
t029_B_command_neutral,29,B,command,neutral,16,sucat,wrapper,wrapper,0.019087772827709796,0.6811649067990052,0.04820671004563337,0.14287939897954996,0.10866120947880867,-3.574756466754577
t029_B_command_neutral,29,B,command,neutral,16,uat,slot1,marker,0.31842419376661035,0.6806398627573046,,0.0009359474018733126,,-0.7596488938427586
t029_B_command_neutral,29,B,command,neutral,16,uat,slot2,exfil,0.46708511513444123,0.5317192754448682,,0.001195606079035162,,-0.12960417188534457
t029_B_command_neutral,29,B,command,neutral,16,uat,user_turn,user_turn,0.9662673603743315,0.033631449535548086,,0.00010119694414484587,,3.3579789392145596
t029_B_command_neutral,29,B,command,neutral,16,uat,wrapper,wrapper,0.07066388630449554,0.8952438916151341,,0.034092222487938584,,-2.5391615452679637
t029_B_command_permission,29,B,command,permission,8,sucat,slot1,marker,0.3825494523706107,0.1802675086816227,0.33167526960886756,0.007042011430540101,0.09846576127566894,0.7524160251624517
t029_B_command_permission,29,B,command,permission,8,sucat,slot2,exfil,0.1797669032754636,0.3577139973640442,0.1821363809152094,0.00555681974815251,0.27482590396921,-0.6880727471997139
t029_B_command_permission,29,B,command,permission,8,sucat,user_turn,user_turn,0.9797680215402083,0.005927765164368346,0.0029604698921833583,4.0633821017724125e-05,0.01130309729536066,5.107668558368277
t029_B_command_permission,29,B,command,permission,8,sucat,wrapper,wrapper,0.10993162021488667,0.29451115316926285,0.13369144427840812,0.07128861038083695,0.3905771785272429,-0.9854583358295059
t029_B_command_permission,29,B,command,permission,8,uat,slot1,marker,0.7434101189518797,0.24547814099712234,,0.011111738413413558,,1.1080399649273447
t029_B_command_permission,29,B,command,permission,8,uat,slot2,exfil,0.34983764226227754,0.6413126953984382,,0.008849658368178814,,-0.606047994700039
t029_B_command_permission,29,B,command,permission,8,uat,user_turn,user_turn,0.9931402104822072,0.006826644239352026,,3.314168854491879e-05,,4.980038626705244
t029_B_command_permission,29,B,command,permission,8,uat,wrapper,wrapper,0.3380671769353704,0.6009572520852089,,0.06097556102784158,,-0.5752791799627869
t029_B_command_permission,29,B,command,permission,12,sucat,slot1,marker,0.15564533817038456,0.02165372492063084,0.10514289167923412,0.03458838227605407,0.6829696733119159,1.972402454308249
t029_B_command_permission,29,B,command,permission,12,sucat,slot2,exfil,0.08160981297859522,0.14897554842984212,0.07537969052690806,0.04570107860378857,0.648333870729462,-0.6018326761507542
t029_B_command_permission,29,B,command,permission,12,sucat,user_turn,user_turn,0.6240804383044385,0.20152021432030862,0.005969740357200367,0.007269710104401028,0.16115988886653296,1.1303895720381396
t029_B_command_permission,29,B,command,permission,12,sucat,wrapper,wrapper,0.01567811686423397,0.09041978044215984,0.024141841101245867,0.25642994619332826,0.6133303133627543,-1.752197143897889
t029_B_command_permission,29,B,command,permission,12,uat,slot1,marker,0.4542322856502543,0.22854217412431949,,0.31722553125341774,,0.6868879468231764
t029_B_command_permission,29,B,command,permission,12,uat,slot2,exfil,0.23864415862128047,0.48197761306264364,,0.27937821851345257,,-0.7029241006512567
t029_B_command_permission,29,B,command,permission,12,uat,user_turn,user_turn,0.7414686704393137,0.23723758889404548,,0.021293739022676696,,1.1395707853184922
t029_B_command_permission,29,B,command,permission,12,uat,wrapper,wrapper,0.06279972516358262,0.37985555584667824,,0.5573447140381457,,-1.7998403671765029
t029_B_command_permission,29,B,command,permission,16,sucat,slot1,marker,0.4566771421744087,0.24832308613534632,0.15087590660450273,0.002715078862116408,0.1414087852212231,0.609246003983452
t029_B_command_permission,29,B,command,permission,16,sucat,slot2,exfil,0.41074574761403737,0.4083665873002276,0.031284806272271426,0.00352775088484376,0.1460751084345784,0.005809134847565844
t029_B_command_permission,29,B,command,permission,16,sucat,user_turn,user_turn,0.9210604324259541,0.06864118587371464,0.00013701461935350883,0.0002660359980643163,0.00989533579491144,2.596632918454912
t029_B_command_permission,29,B,command,permission,16,sucat,wrapper,wrapper,0.050860559659411074,0.6227230029252286,0.06138354206828248,0.14286640568586265,0.12216648946587856,-2.5050140379637575
t029_B_command_permission,29,B,command,permission,16,uat,slot1,marker,0.6190842661990559,0.3796191394714446,,0.0012965911625240003,,0.4890729106440403
t029_B_command_permission,29,B,command,permission,16,uat,slot2,exfil,0.5619419336578518,0.43647264770506955,,0.001585423207389612,,0.25267281310639
t029_B_command_permission,29,B,command,permission,16,uat,user_turn,user_turn,0.9288996922021563,0.07034352987580984,,0.0007567803825376328,,2.580609950198324
t029_B_command_permission,29,B,command,permission,16,uat,wrapper,wrapper,0.14937986269211326,0.8143274251658182,,0.03629271839918584,,-1.695870051599989
t029_B_command_prohibition,29,B,command,prohibition,8,sucat,slot1,marker,0.3275667874238871,0.322223746720581,0.24519619146554633,0.008914233122783931,0.09609904208176384,0.016445795520540596
t029_B_command_prohibition,29,B,command,prohibition,8,sucat,slot2,exfil,0.1372347986057246,0.381748678857369,0.15182436273250058,0.01000713940023433,0.3191850185840387,-1.0230691660547069
t029_B_command_prohibition,29,B,command,prohibition,8,sucat,user_turn,user_turn,0.978138670500587,0.006620105050667997,0.002552558784148406,0.0001572340154540061,0.01253141667304547,4.995540211357507
t029_B_command_prohibition,29,B,command,prohibition,8,sucat,wrapper,wrapper,0.0732622853758165,0.317141115378875,0.10244370946445717,0.07706726785094921,0.4300856093517863,-1.4653008814721458
t029_B_command_prohibition,29,B,command,prohibition,8,uat,slot1,marker,0.6202043171586662,0.3693636680856861,,0.010432019741623161,,0.5182672584834722
t029_B_command_prohibition,29,B,command,prohibition,8,uat,slot2,exfil,0.2899985004218341,0.6954176851746733,,0.014583814349608757,,-0.8746368988999931
t029_B_command_prohibition,29,B,command,prohibition,8,uat,user_turn,user_turn,0.9925332216655507,0.0073885257503023055,,7.824921656883852e-05,,4.9003322621698
t029_B_command_prohibition,29,B,command,prohibition,8,uat,wrapper,wrapper,0.27894796648134407,0.6484173721705492,,0.07263465913537612,,-0.8435093175080841
t029_B_command_prohibition,29,B,command,prohibition,12,sucat,slot1,marker,0.1713631191530018,0.05549970255955925,0.08674491487909108,0.032710308885098446,0.6536819519924706,1.1274071474230842
t029_B_command_prohibition,29,B,command,prohibition,12,sucat,slot2,exfil,0.06565203815981088,0.1679918311505777,0.07376599141356505,0.047863315623842814,0.6447268152823213,-0.9395467080041522
t029_B_command_prohibition,29,B,command,prohibition,12,sucat,user_turn,user_turn,0.6681869612458874,0.17656255891163122,0.005087031172511428,0.007084956587382194,0.1430784904057552,1.3308927614820771
t029_B_command_prohibition,29,B,command,prohibition,12,sucat,wrapper,wrapper,0.012601812095823561,0.0881898680287682,0.02276465943916544,0.2754990016163972,0.6009446679686125,-1.9456514607112414
t029_B_command_prohibition,29,B,command,prohibition,12,uat,slot1,marker,0.4419140863987007,0.32835226483514596,,0.22973364567713297,,0.2970284782827982
t029_B_command_prohibition,29,B,command,prohibition,12,uat,slot2,exfil,0.21805282346078875,0.517037079165705,,0.264910086908413,,-0.8633772489029248
t029_B_command_prohibition,29,B,command,prohibition,12,uat,user_turn,user_turn,0.8046105332234327,0.1749406356802758,,0.020448829251402206,,1.5259116589949078
t029_B_command_prohibition,29,B,command,prohibition,12,uat,wrapper,wrapper,0.05862807973832542,0.38377832241430254,,0.5575935971994813,,-1.8788513422784034
t029_B_command_prohibition,29,B,command,prohibition,16,sucat,slot1,marker,0.30953638830848423,0.4918177419438444,0.08123173558650988,0.010120469040949508,0.10729365785018358,-0.4630325481726614
t029_B_command_prohibition,29,B,command,prohibition,16,sucat,slot2,exfil,0.36412714047764894,0.41988999432178986,0.031033246698989686,0.0026563517130508353,0.18229327037678572,-0.1424896650126416
t029_B_command_prohibition,29,B,command,prohibition,16,sucat,user_turn,user_turn,0.9503672722507925,0.04187899522493728,0.00011181761133157785,0.00016941105226780522,0.007472509538181318,3.122064118301547
t029_B_command_prohibition,29,B,command,prohibition,16,sucat,wrapper,wrapper,0.03832053071533411,0.6356921114761812,0.052637181975072826,0.14510494368071075,0.12824523365528037,-2.808728542100796
t029_B_command_prohibition,29,B,command,prohibition,16,uat,slot1,marker,0.42908141513130277,0.5695891733570345,,0.0013293908621476878,,-0.28326867268496314
t029_B_command_prohibition,29,B,command,prohibition,16,uat,slot2,exfil,0.5332756892541332,0.4657690732293289,,0.0009552344320998593,,0.13534857078027118
t029_B_command_prohibition,29,B,command,prohibition,16,uat,user_turn,user_turn,0.9599795807810391,0.03991822364400029,,0.00010220053548885995,,3.1800790616585024
t029_B_command_prohibition,29,B,command,prohibition,16,uat,wrapper,wrapper,0.10458893839102971,0.8578632151564727,,0.03754784814946019,,-2.1044068693652838
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,8,sucat,slot1,marker,0.4017693171571691,0.2267138292081654,0.12732828724005357,0.022207144934107984,0.22198143185333125,0.5721895280990412
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,8,sucat,slot2,exfil,0.4610674864775692,0.23011247300806256,0.12325289167490498,0.04318695154780307,0.14238019754082445,0.6949762213001348
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,8,sucat,user_turn,user_turn,0.9743903977796435,0.008008094764927254,0.0029865961590189727,3.859649067019188e-05,0.014576301935216807,4.801359166686612
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,8,sucat,wrapper,wrapper,0.08428125602811354,0.2619588659252398,0.11507232592870983,0.10340992701099962,0.43527761658367053,-1.1340279992861373
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,8,uat,slot1,marker,0.720311393768623,0.2391821379002569,,0.040506492400489716,,1.1024582648998051
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,8,uat,slot2,exfil,0.7041637370759835,0.2357307508650816,,0.06010551162182578,,1.0943206426344412
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,8,uat,user_turn,user_turn,0.9908095290884376,0.009163277246118096,,2.7191169257467177e-05,,4.683318422479782
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,8,uat,wrapper,wrapper,0.31776471773829634,0.5812638935633003,,0.10097138377230014,,-0.6038936319137072
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,12,sucat,slot1,marker,0.174909164862317,0.03846287199773762,0.1160379534259595,0.3274864743138535,0.3431035417999173,1.5145733689359213
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,12,sucat,slot2,exfil,0.021636745064026085,0.029093300892939766,0.025356660800743842,0.6924495280636321,0.23146376283658043,-0.29611490808315155
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,12,sucat,user_turn,user_turn,0.7015625077183358,0.17996363565544016,0.006221747335644068,0.004800219518184656,0.10745188527496907,1.3605551950281685
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,12,sucat,wrapper,wrapper,0.014306156526234959,0.053944495825495466,0.024071403392568195,0.3595468824908424,0.5481310646694441,-1.3272656919494326
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,12,uat,slot1,marker,0.31215186910111664,0.12853805610412283,,0.5593100777457886,,0.8872648123778424
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,12,uat,slot2,exfil,0.04394834690435489,0.06848598991118557,,0.887565651977221,,-0.44361418717963774
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,12,uat,user_turn,user_turn,0.7991229030303657,0.18467498308746144,,0.01620211138707975,,1.4649173231665291
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,12,uat,wrapper,wrapper,0.06954879435175966,0.2515693222338226,,0.6788818810672428,,-1.2856900034502385
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,16,sucat,slot1,marker,0.2764601922671017,0.273860566253806,0.10705283134141076,0.06645374779888827,0.2761726495709495,0.009447745918644834
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,16,sucat,slot2,exfil,0.10198466766511241,0.16237023332204906,0.08956644987708878,0.32677121643388357,0.3193074396284694,-0.4650566335987314
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,16,sucat,user_turn,user_turn,0.9580124798230827,0.035006812930852504,0.0001049873969728582,6.741897855567028e-05,0.006808306258183655,3.3093181071274422
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,16,sucat,wrapper,wrapper,0.04394792237971742,0.5785654702098467,0.038121702411556796,0.24857212374266124,0.0907927843136489,-2.5775463619370744
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,16,uat,slot1,marker,0.4312729183624595,0.5494961286092113,,0.01923093074623043,,-0.24226061755933181
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,16,uat,slot2,exfil,0.175913669551387,0.4308446583922067,,0.3932416779713154,,-0.8957542429882933
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,16,uat,user_turn,user_turn,0.9662673603743315,0.033631449535548086,,0.00010119694414484587,,3.3579789392145596
t029_B_null_ctrl_neutral,29,B,null_ctrl,neutral,16,uat,wrapper,wrapper,0.1205463386394333,0.805466717409973,,0.07398694532985202,,-1.8993876505616278
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,8,sucat,slot1,marker,0.42863957322672297,0.2237580346328945,0.12901014390257026,0.014351610359630411,0.20424063606508847,0.6500511446667099
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,8,sucat,slot2,exfil,0.46501186128885136,0.22578080419783067,0.11073282633175249,0.04666661913332243,0.15180789092059446,0.7224982777182561
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,8,sucat,user_turn,user_turn,0.9797680215402083,0.005927765164368346,0.0029604698921833583,4.0633821017724125e-05,0.01130309729536066,5.107668558368277
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,8,sucat,wrapper,wrapper,0.10926442391713723,0.24747351389378308,0.126395309691389,0.09243238453782396,0.4244343742226752,-0.8175327097492775
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,8,uat,slot1,marker,0.745508371499078,0.22803492545439252,,0.02645670907760836,,1.1845675644759497
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,8,uat,slot2,exfil,0.7127957785593682,0.22033602795010188,,0.06686818833818656,,1.1740411729667786
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,8,uat,user_turn,user_turn,0.9931402104822072,0.006826644239352026,,3.314168854491879e-05,,4.980038626705244
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,8,uat,wrapper,wrapper,0.37365680184448136,0.5421876716928986,,0.08415551975858061,,-0.37227446524605556
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,12,sucat,slot1,marker,0.1707682054493489,0.04435017142256176,0.11271819252227754,0.3331068189471462,0.33905660695043105,1.348190539291976
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,12,sucat,slot2,exfil,0.019258826054240143,0.0342467221877081,0.017149360556239297,0.6934829847123779,0.2358620859440187,-0.5756214055991506
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,12,sucat,user_turn,user_turn,0.6240804383044385,0.20152021432030862,0.005969740357200367,0.007269710104401028,0.16115988886653296,1.1303895720381396
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,12,sucat,wrapper,wrapper,0.018705730723322107,0.060175924762174524,0.02801225703968577,0.3383356599423748,0.5547704303780427,-1.1684424187257947
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,12,uat,slot1,marker,0.298362049335365,0.1653294171455541,,0.5363085395817099,,0.5903677285733142
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,12,uat,slot2,exfil,0.03826837117726653,0.0768996785103973,,0.8848319508852895,,-0.6978779586985637
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,12,uat,user_turn,user_turn,0.7414686704393137,0.23723758889404548,,0.021293739022676696,,1.1395707853184922
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,12,uat,wrapper,wrapper,0.08245625458365304,0.27804603479095163,,0.6394977110527599,,-1.2155187875160167
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,16,sucat,slot1,marker,0.3531578871166242,0.2921428596922036,0.10525124412855928,0.06862446098186181,0.1808235470149345,0.1896723010739605
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,16,sucat,slot2,exfil,0.15143329487735724,0.2142145380568137,0.10812990095607838,0.285936355557822,0.24028591320613307,-0.3468327969735421
t029_B_null_ctrl_permission,29,B,null_ctrl,permission,16,sucat,user_turn,user_turn,0.9210604324259541,0.06864118587371464,0.00013701461935350883,0.0002660359980643163,0.00989533579491144,2.596632918454912
