token_in_seg_ix,count,acc,model,layer_ix,role_space
349,12,1.0,gptoss-20b,22,"user,assistant"
350,12,1.0,gptoss-20b,22,"user,assistant"
351,12,1.0,gptoss-20b,22,"user,assistant"
352,12,1.0,gptoss-20b,22,"user,assistant"
353,12,1.0,gptoss-20b,22,"user,assistant"
354,12,1.0,gptoss-20b,22,"user,assistant"
355,12,1.0,gptoss-20b,22,"user,assistant"
356,12,1.0,gptoss-20b,22,"user,assistant"
357,12,1.0,gptoss-20b,22,"user,assistant"
358,12,1.0,gptoss-20b,22,"user,assistant"
359,12,1.0,gptoss-20b,22,"user,assistant"
360,12,1.0,gptoss-20b,22,"user,assistant"
361,12,1.0,gptoss-20b,22,"user,assistant"
362,12,1.0,gptoss-20b,22,"user,assistant"
363,12,1.0,gptoss-20b,22,"user,assistant"
364,12,1.0,gptoss-20b,22,"user,assistant"
365,12,1.0,gptoss-20b,22,"user,assistant"
366,12,1.0,gptoss-20b,22,"user,assistant"
367,12,1.0,gptoss-20b,22,"user,assistant"
368,12,1.0,gptoss-20b,22,"user,assistant"
369,12,1.0,gptoss-20b,22,"user,assistant"
370,12,1.0,gptoss-20b,22,"user,assistant"
371,12,1.0,gptoss-20b,22,"user,assistant"
372,12,1.0,gptoss-20b,22,"user,assistant"
373,12,1.0,gptoss-20b,22,"user,assistant"
374,12,1.0,gptoss-20b,22,"user,assistant"
375,12,1.0,gptoss-20b,22,"user,assistant"
376,12,1.0,gptoss-20b,22,"user,assistant"
377,12,1.0,gptoss-20b,22,"user,assistant"
378,10,1.0,gptoss-20b,22,"user,assistant"
379,10,1.0,gptoss-20b,22,"user,assistant"
380,10,1.0,gptoss-20b,22,"user,assistant"
381,10,1.0,gptoss-20b,22,"user,assistant"
382,10,1.0,gptoss-20b,22,"user,assistant"
383,10,1.0,gptoss-20b,22,"user,assistant"
384,10,1.0,gptoss-20b,22,"user,assistant"
385,10,1.0,gptoss-20b,22,"user,assistant"
386,10,1.0,gptoss-20b,22,"user,assistant"
387,10,1.0,gptoss-20b,22,"user,assistant"
388,10,1.0,gptoss-20b,22,"user,assistant"
389,10,1.0,gptoss-20b,22,"user,assistant"
390,10,1.0,gptoss-20b,22,"user,assistant"
391,10,1.0,gptoss-20b,22,"user,assistant"
392,10,1.0,gptoss-20b,22,"user,assistant"
393,10,1.0,gptoss-20b,22,"user,assistant"
394,10,1.0,gptoss-20b,22,"user,assistant"
395,10,1.0,gptoss-20b,22,"user,assistant"
396,10,1.0,gptoss-20b,22,"user,assistant"
397,10,1.0,gptoss-20b,22,"user,assistant"
398,10,1.0,gptoss-20b,22,"user,assistant"
399,10,1.0,gptoss-20b,22,"user,assistant"
400,10,1.0,gptoss-20b,22,"user,assistant"
401,10,1.0,gptoss-20b,22,"user,assistant"
402,10,1.0,gptoss-20b,22,"user,assistant"
403,10,1.0,gptoss-20b,22,"user,assistant"
404,10,1.0,gptoss-20b,22,"user,assistant"
405,10,1.0,gptoss-20b,22,"user,assistant"
406,10,1.0,gptoss-20b,22,"user,assistant"
407,10,1.0,gptoss-20b,22,"user,assistant"
408,10,1.0,gptoss-20b,22,"user,assistant"
409,10,1.0,gptoss-20b,22,"user,assistant"
410,10,1.0,gptoss-20b,22,"user,assistant"
411,10,1.0,gptoss-20b,22,"user,assistant"
412,10,1.0,gptoss-20b,22,"user,assistant"
413,10,1.0,gptoss-20b,22,"user,assistant"
414,10,1.0,gptoss-20b,22,"user,assistant"
415,10,1.0,gptoss-20b,22,"user,assistant"
416,10,1.0,gptoss-20b,22,"user,assistant"
417,8,1.0,gptoss-20b,22,"user,assistant"
418,8,1.0,gptoss-20b,22,"user,assistant"
419,8,1.0,gptoss-20b,22,"user,assistant"
420,8,1.0,gptoss-20b,22,"user,assistant"
421,8,1.0,gptoss-20b,22,"user,assistant"
422,8,1.0,gptoss-20b,22,"user,assistant"
423,8,1.0,gptoss-20b,22,"user,assistant"
424,6,1.0,gptoss-20b,22,"user,assistant"
425,6,1.0,gptoss-20b,22,"user,assistant"
426,6,1.0,gptoss-20b,22,"user,assistant"
427,6,1.0,gptoss-20b,22,"user,assistant"
428,6,1.0,gptoss-20b,22,"user,assistant"
429,6,1.0,gptoss-20b,22,"user,assistant"
430,6,1.0,gptoss-20b,22,"user,assistant"
431,6,1.0,gptoss-20b,22,"user,assistant"
432,6,1.0,gptoss-20b,22,"user,assistant"
433,6,1.0,gptoss-20b,22,"user,assistant"
434,6,1.0,gptoss-20b,22,"user,assistant"
435,6,1.0,gptoss-20b,22,"user,assistant"
436,6,1.0,gptoss-20b,22,"user,assistant"
437,6,1.0,gptoss-20b,22,"user,assistant"
438,6,1.0,gptoss-20b,22,"user,assistant"
439,6,1.0,gptoss-20b,22,"user,assistant"
440,4,1.0,gptoss-20b,22,"user,assistant"
441,4,1.0,gptoss-20b,22,"user,assistant"
442,4,1.0,gptoss-20b,22,"user,assistant"
443,4,1.0,gptoss-20b,22,"user,assistant"
444,4,1.0,gptoss-20b,22,"user,assistant"
445,4,1.0,gptoss-20b,22,"user,assistant"
446,4,1.0,gptoss-20b,22,"user,assistant"
447,4,1.0,gptoss-20b,22,"user,assistant"
448,4,1.0,gptoss-20b,22,"user,assistant"
449,4,1.0,gptoss-20b,22,"user,assistant"
450,4,1.0,gptoss-20b,22,"user,assistant"
451,4,1.0,gptoss-20b,22,"user,assistant"
452,4,1.0,gptoss-20b,22,"user,assistant"
453,4,1.0,gptoss-20b,22,"user,assistant"
454,4,1.0,gptoss-20b,22,"user,assistant"
455,4,1.0,gptoss-20b,22,"user,assistant"
456,4,1.0,gptoss-20b,22,"user,assistant"
457,4,1.0,gptoss-20b,22,"user,assistant"
458,4,1.0,gptoss-20b,22,"user,assistant"
459,4,1.0,gptoss-20b,22,"user,assistant"
460,4,1.0,gptoss-20b,22,"user,assistant"
461,4,1.0,gptoss-20b,22,"user,assistant"
462,4,1.0,gptoss-20b,22,"user,assistant"
463,4,1.0,gptoss-20b,22,"user,assistant"
464,4,1.0,gptoss-20b,22,"user,assistant"
465,4,1.0,gptoss-20b,22,"user,assistant"
466,4,1.0,gptoss-20b,22,"user,assistant"
467,4,1.0,gptoss-20b,22,"user,assistant"
468,4,1.0,gptoss-20b,22,"user,assistant"
469,4,1.0,gptoss-20b,22,"user,assistant"
470,4,1.0,gptoss-20b,22,"user,assistant"
471,4,1.0,gptoss-20b,22,"user,assistant"
472,4,1.0,gptoss-20b,22,"user,assistant"
473,4,1.0,gptoss-20b,22,"user,assistant"
474,4,1.0,gptoss-20b,22,"user,assistant"
475,4,1.0,gptoss-20b,22,"user,assistant"
476,4,1.0,gptoss-20b,22,"user,assistant"
477,4,1.0,gptoss-20b,22,"user,assistant"
478,4,1.0,gptoss-20b,22,"user,assistant"
479,4,1.0,gptoss-20b,22,"user,assistant"
480,4,1.0,gptoss-20b,22,"user,assistant"
481,4,1.0,gptoss-20b,22,"user,assistant"
482,4,1.0,gptoss-20b,22,"user,assistant"
483,4,1.0,gptoss-20b,22,"user,assistant"
484,4,1.0,gptoss-20b,22,"user,assistant"
485,4,1.0,gptoss-20b,22,"user,assistant"
486,4,1.0,gptoss-20b,22,"user,assistant"
487,4,1.0,gptoss-20b,22,"user,assistant"
488,4,1.0,gptoss-20b,22,"user,assistant"
489,4,1.0,gptoss-20b,22,"user,assistant"
490,4,1.0,gptoss-20b,22,"user,assistant"
491,4,1.0,gptoss-20b,22,"user,assistant"
492,4,1.0,gptoss-20b,22,"user,assistant"
493,4,1.0,gptoss-20b,22,"user,assistant"
494,4,1.0,gptoss-20b,22,"user,assistant"
495,4,1.0,gptoss-20b,22,"user,assistant"
496,4,1.0,gptoss-20b,22,"user,assistant"
497,4,1.0,gptoss-20b,22,"user,assistant"
498,4,1.0,gptoss-20b,22,"user,assistant"
499,4,1.0,gptoss-20b,22,"user,assistant"
500,4,1.0,gptoss-20b,22,"user,assistant"
501,4,1.0,gptoss-20b,22,"user,assistant"
502,4,1.0,gptoss-20b,22,"user,assistant"
503,4,1.0,gptoss-20b,22,"user,assistant"
504,4,1.0,gptoss-20b,22,"user,assistant"
505,4,1.0,gptoss-20b,22,"user,assistant"
506,4,1.0,gptoss-20b,22,"user,assistant"
507,4,1.0,gptoss-20b,22,"user,assistant"
508,4,1.0,gptoss-20b,22,"user,assistant"
509,4,1.0,gptoss-20b,22,"user,assistant"
510,4,1.0,gptoss-20b,22,"user,assistant"
511,4,1.0,gptoss-20b,22,"user,assistant"
512,4,1.0,gptoss-20b,22,"user,assistant"
513,4,1.0,gptoss-20b,22,"user,assistant"
514,4,1.0,gptoss-20b,22,"user,assistant"
515,4,1.0,gptoss-20b,22,"user,assistant"
516,4,1.0,gptoss-20b,22,"user,assistant"
517,4,1.0,gptoss-20b,22,"user,assistant"
518,4,1.0,gptoss-20b,22,"user,assistant"
519,4,1.0,gptoss-20b,22,"user,assistant"
520,4,1.0,gptoss-20b,22,"user,assistant"
521,4,1.0,gptoss-20b,22,"user,assistant"
522,4,1.0,gptoss-20b,22,"user,assistant"
523,4,1.0,gptoss-20b,22,"user,assistant"
524,4,1.0,gptoss-20b,22,"user,assistant"
525,4,1.0,gptoss-20b,22,"user,assistant"
526,4,1.0,gptoss-20b,22,"user,assistant"
527,4,1.0,gptoss-20b,22,"user,assistant"
528,4,1.0,gptoss-20b,22,"user,assistant"
529,4,1.0,gptoss-20b,22,"user,assistant"
530,4,1.0,gptoss-20b,22,"user,assistant"
531,4,1.0,gptoss-20b,22,"user,assistant"
532,4,1.0,gptoss-20b,22,"user,assistant"
533,4,1.0,gptoss-20b,22,"user,assistant"
534,4,1.0,gptoss-20b,22,"user,assistant"
535,4,1.0,gptoss-20b,22,"user,assistant"
536,4,1.0,gptoss-20b,22,"user,assistant"
537,4,1.0,gptoss-20b,22,"user,assistant"
538,4,1.0,gptoss-20b,22,"user,assistant"
539,4,1.0,gptoss-20b,22,"user,assistant"
540,4,1.0,gptoss-20b,22,"user,assistant"
541,4,1.0,gptoss-20b,22,"user,assistant"
542,4,1.0,gptoss-20b,22,"user,assistant"
543,4,1.0,gptoss-20b,22,"user,assistant"
544,4,1.0,gptoss-20b,22,"user,assistant"
545,4,1.0,gptoss-20b,22,"user,assistant"
546,4,1.0,gptoss-20b,22,"user,assistant"
547,4,1.0,gptoss-20b,22,"user,assistant"
548,4,1.0,gptoss-20b,22,"user,assistant"
549,4,1.0,gptoss-20b,22,"user,assistant"
550,4,1.0,gptoss-20b,22,"user,assistant"
551,4,1.0,gptoss-20b,22,"user,assistant"
552,4,1.0,gptoss-20b,22,"user,assistant"
553,4,1.0,gptoss-20b,22,"user,assistant"
554,4,1.0,gptoss-20b,22,"user,assistant"
555,4,1.0,gptoss-20b,22,"user,assistant"
556,4,1.0,gptoss-20b,22,"user,assistant"
557,4,1.0,gptoss-20b,22,"user,assistant"
558,4,1.0,gptoss-20b,22,"user,assistant"
559,4,1.0,gptoss-20b,22,"user,assistant"
560,4,1.0,gptoss-20b,22,"user,assistant"
561,4,1.0,gptoss-20b,22,"user,assistant"
562,4,1.0,gptoss-20b,22,"user,assistant"
563,4,1.0,gptoss-20b,22,"user,assistant"
564,4,1.0,gptoss-20b,22,"user,assistant"
565,4,1.0,gptoss-20b,22,"user,assistant"
566,4,1.0,gptoss-20b,22,"user,assistant"
567,4,1.0,gptoss-20b,22,"user,assistant"
568,4,1.0,gptoss-20b,22,"user,assistant"
569,4,1.0,gptoss-20b,22,"user,assistant"
570,4,1.0,gptoss-20b,22,"user,assistant"
571,4,1.0,gptoss-20b,22,"user,assistant"
572,4,1.0,gptoss-20b,22,"user,assistant"
573,4,1.0,gptoss-20b,22,"user,assistant"
574,4,1.0,gptoss-20b,22,"user,assistant"
575,4,1.0,gptoss-20b,22,"user,assistant"
576,4,1.0,gptoss-20b,22,"user,assistant"
577,4,1.0,gptoss-20b,22,"user,assistant"
578,4,1.0,gptoss-20b,22,"user,assistant"
579,4,1.0,gptoss-20b,22,"user,assistant"
580,4,1.0,gptoss-20b,22,"user,assistant"
581,4,1.0,gptoss-20b,22,"user,assistant"
582,4,1.0,gptoss-20b,22,"user,assistant"
583,4,1.0,gptoss-20b,22,"user,assistant"
584,4,1.0,gptoss-20b,22,"user,assistant"
585,4,1.0,gptoss-20b,22,"user,assistant"
586,4,1.0,gptoss-20b,22,"user,assistant"
587,4,1.0,gptoss-20b,22,"user,assistant"
588,4,1.0,gptoss-20b,22,"user,assistant"
589,4,1.0,gptoss-20b,22,"user,assistant"
590,4,1.0,gptoss-20b,22,"user,assistant"
591,4,1.0,gptoss-20b,22,"user,assistant"
592,4,1.0,gptoss-20b,22,"user,assistant"
593,4,1.0,gptoss-20b,22,"user,assistant"
594,4,1.0,gptoss-20b,22,"user,assistant"
595,4,1.0,gptoss-20b,22,"user,assistant"
596,4,1.0,gptoss-20b,22,"user,assistant"
597,4,1.0,gptoss-20b,22,"user,assistant"
598,4,1.0,gptoss-20b,22,"user,assistant"
599,4,1.0,gptoss-20b,22,"user,assistant"
600,4,1.0,gptoss-20b,22,"user,assistant"
601,4,1.0,gptoss-20b,22,"user,assistant"
602,4,1.0,gptoss-20b,22,"user,assistant"
603,4,1.0,gptoss-20b,22,"user,assistant"
604,4,1.0,gptoss-20b,22,"user,assistant"
605,4,1.0,gptoss-20b,22,"user,assistant"
606,4,1.0,gptoss-20b,22,"user,assistant"
607,4,1.0,gptoss-20b,22,"user,assistant"
608,4,1.0,gptoss-20b,22,"user,assistant"
609,4,1.0,gptoss-20b,22,"user,assistant"
610,4,1.0,gptoss-20b,22,"user,assistant"
611,4,1.0,gptoss-20b,22,"user,assistant"
612,4,1.0,gptoss-20b,22,"user,assistant"
613,4,1.0,gptoss-20b,22,"user,assistant"
614,4,1.0,gptoss-20b,22,"user,assistant"
615,4,1.0,gptoss-20b,22,"user,assistant"
616,4,1.0,gptoss-20b,22,"user,assistant"
617,4,1.0,gptoss-20b,22,"user,assistant"
618,4,1.0,gptoss-20b,22,"user,assistant"
619,4,1.0,gptoss-20b,22,"user,assistant"
620,4,1.0,gptoss-20b,22,"user,assistant"
621,4,1.0,gptoss-20b,22,"user,assistant"
622,4,1.0,gptoss-20b,22,"user,assistant"
623,4,1.0,gptoss-20b,22,"user,assistant"
624,4,1.0,gptoss-20b,22,"user,assistant"
625,4,1.0,gptoss-20b,22,"user,assistant"
626,4,1.0,gptoss-20b,22,"user,assistant"
627,4,1.0,gptoss-20b,22,"user,assistant"
628,4,1.0,gptoss-20b,22,"user,assistant"
629,4,1.0,gptoss-20b,22,"user,assistant"
630,4,1.0,gptoss-20b,22,"user,assistant"
631,4,1.0,gptoss-20b,22,"user,assistant"
632,4,1.0,gptoss-20b,22,"user,assistant"
633,4,1.0,gptoss-20b,22,"user,assistant"
634,4,1.0,gptoss-20b,22,"user,assistant"
635,4,1.0,gptoss-20b,22,"user,assistant"
636,4,1.0,gptoss-20b,22,"user,assistant"
637,4,1.0,gptoss-20b,22,"user,assistant"
638,4,1.0,gptoss-20b,22,"user,assistant"
639,4,1.0,gptoss-20b,22,"user,assistant"
640,4,1.0,gptoss-20b,22,"user,assistant"
641,4,1.0,gptoss-20b,22,"user,assistant"
642,4,1.0,gptoss-20b,22,"user,assistant"
643,4,1.0,gptoss-20b,22,"user,assistant"
644,4,1.0,gptoss-20b,22,"user,assistant"
645,4,1.0,gptoss-20b,22,"user,assistant"
646,4,1.0,gptoss-20b,22,"user,assistant"
647,4,1.0,gptoss-20b,22,"user,assistant"
648,4,1.0,gptoss-20b,22,"user,assistant"
649,4,1.0,gptoss-20b,22,"user,assistant"
650,4,1.0,gptoss-20b,22,"user,assistant"
651,4,1.0,gptoss-20b,22,"user,assistant"
652,4,1.0,gptoss-20b,22,"user,assistant"
653,4,1.0,gptoss-20b,22,"user,assistant"
654,4,1.0,gptoss-20b,22,"user,assistant"
655,4,1.0,gptoss-20b,22,"user,assistant"
656,4,1.0,gptoss-20b,22,"user,assistant"
657,4,1.0,gptoss-20b,22,"user,assistant"
658,4,1.0,gptoss-20b,22,"user,assistant"
659,4,1.0,gptoss-20b,22,"user,assistant"
660,4,1.0,gptoss-20b,22,"user,assistant"
661,4,1.0,gptoss-20b,22,"user,assistant"
662,4,1.0,gptoss-20b,22,"user,assistant"
663,4,1.0,gptoss-20b,22,"user,assistant"
664,4,1.0,gptoss-20b,22,"user,assistant"
665,4,1.0,gptoss-20b,22,"user,assistant"
666,4,1.0,gptoss-20b,22,"user,assistant"
667,4,1.0,gptoss-20b,22,"user,assistant"
668,4,1.0,gptoss-20b,22,"user,assistant"
669,4,1.0,gptoss-20b,22,"user,assistant"
670,4,1.0,gptoss-20b,22,"user,assistant"
671,4,1.0,gptoss-20b,22,"user,assistant"
672,4,1.0,gptoss-20b,22,"user,assistant"
673,4,1.0,gptoss-20b,22,"user,assistant"
674,4,1.0,gptoss-20b,22,"user,assistant"
675,4,1.0,gptoss-20b,22,"user,assistant"
676,4,1.0,gptoss-20b,22,"user,assistant"
677,4,1.0,gptoss-20b,22,"user,assistant"
678,4,1.0,gptoss-20b,22,"user,assistant"
679,2,1.0,gptoss-20b,22,"user,assistant"
680,2,1.0,gptoss-20b,22,"user,assistant"
681,2,1.0,gptoss-20b,22,"user,assistant"
682,2,1.0,gptoss-20b,22,"user,assistant"
683,2,1.0,gptoss-20b,22,"user,assistant"
684,2,1.0,gptoss-20b,22,"user,assistant"
685,2,1.0,gptoss-20b,22,"user,assistant"
686,2,1.0,gptoss-20b,22,"user,assistant"
687,2,1.0,gptoss-20b,22,"user,assistant"
688,2,1.0,gptoss-20b,22,"user,assistant"
689,2,1.0,gptoss-20b,22,"user,assistant"
690,2,1.0,gptoss-20b,22,"user,assistant"
691,2,1.0,gptoss-20b,22,"user,assistant"
692,2,1.0,gptoss-20b,22,"user,assistant"
693,2,1.0,gptoss-20b,22,"user,assistant"
694,2,1.0,gptoss-20b,22,"user,assistant"
695,2,1.0,gptoss-20b,22,"user,assistant"
696,2,1.0,gptoss-20b,22,"user,assistant"
697,2,1.0,gptoss-20b,22,"user,assistant"
698,2,1.0,gptoss-20b,22,"user,assistant"
699,2,1.0,gptoss-20b,22,"user,assistant"
700,2,1.0,gptoss-20b,22,"user,assistant"
701,2,0.5,gptoss-20b,22,"user,assistant"
702,2,1.0,gptoss-20b,22,"user,assistant"
703,2,1.0,gptoss-20b,22,"user,assistant"
704,2,1.0,gptoss-20b,22,"user,assistant"
705,2,1.0,gptoss-20b,22,"user,assistant"
706,2,1.0,gptoss-20b,22,"user,assistant"
707,2,1.0,gptoss-20b,22,"user,assistant"
708,2,1.0,gptoss-20b,22,"user,assistant"
709,2,1.0,gptoss-20b,22,"user,assistant"
710,2,1.0,gptoss-20b,22,"user,assistant"
711,2,1.0,gptoss-20b,22,"user,assistant"
712,2,1.0,gptoss-20b,22,"user,assistant"
713,2,1.0,gptoss-20b,22,"user,assistant"
714,2,1.0,gptoss-20b,22,"user,assistant"
715,2,1.0,gptoss-20b,22,"user,assistant"
716,2,1.0,gptoss-20b,22,"user,assistant"
717,2,1.0,gptoss-20b,22,"user,assistant"
718,2,1.0,gptoss-20b,22,"user,assistant"
719,2,1.0,gptoss-20b,22,"user,assistant"
720,2,1.0,gptoss-20b,22,"user,assistant"
721,2,1.0,gptoss-20b,22,"user,assistant"
722,2,1.0,gptoss-20b,22,"user,assistant"
723,2,1.0,gptoss-20b,22,"user,assistant"
724,2,1.0,gptoss-20b,22,"user,assistant"
725,2,1.0,gptoss-20b,22,"user,assistant"
726,2,1.0,gptoss-20b,22,"user,assistant"
727,2,1.0,gptoss-20b,22,"user,assistant"
728,2,1.0,gptoss-20b,22,"user,assistant"
729,2,1.0,gptoss-20b,22,"user,assistant"
730,2,1.0,gptoss-20b,22,"user,assistant"
731,2,1.0,gptoss-20b,22,"user,assistant"
732,2,1.0,gptoss-20b,22,"user,assistant"
733,2,1.0,gptoss-20b,22,"user,assistant"
734,2,1.0,gptoss-20b,22,"user,assistant"
735,2,1.0,gptoss-20b,22,"user,assistant"
736,2,1.0,gptoss-20b,22,"user,assistant"
737,2,1.0,gptoss-20b,22,"user,assistant"
0,18,1.0,gptoss-20b,23,"user,assistant"
1,18,1.0,gptoss-20b,23,"user,assistant"
2,18,1.0,gptoss-20b,23,"user,assistant"
3,18,1.0,gptoss-20b,23,"user,assistant"
4,18,1.0,gptoss-20b,23,"user,assistant"
5,18,0.9444,gptoss-20b,23,"user,assistant"
6,18,1.0,gptoss-20b,23,"user,assistant"
7,18,1.0,gptoss-20b,23,"user,assistant"
8,18,1.0,gptoss-20b,23,"user,assistant"
9,18,1.0,gptoss-20b,23,"user,assistant"
10,18,1.0,gptoss-20b,23,"user,assistant"
11,18,1.0,gptoss-20b,23,"user,assistant"
12,18,1.0,gptoss-20b,23,"user,assistant"
13,18,1.0,gptoss-20b,23,"user,assistant"
14,18,1.0,gptoss-20b,23,"user,assistant"
15,18,1.0,gptoss-20b,23,"user,assistant"
16,18,1.0,gptoss-20b,23,"user,assistant"
17,18,1.0,gptoss-20b,23,"user,assistant"
18,18,1.0,gptoss-20b,23,"user,assistant"
19,18,1.0,gptoss-20b,23,"user,assistant"
20,18,1.0,gptoss-20b,23,"user,assistant"
21,18,1.0,gptoss-20b,23,"user,assistant"
22,18,1.0,gptoss-20b,23,"user,assistant"
23,18,1.0,gptoss-20b,23,"user,assistant"
24,18,1.0,gptoss-20b,23,"user,assistant"
25,18,1.0,gptoss-20b,23,"user,assistant"
26,18,1.0,gptoss-20b,23,"user,assistant"
27,18,1.0,gptoss-20b,23,"user,assistant"
28,18,1.0,gptoss-20b,23,"user,assistant"
29,18,1.0,gptoss-20b,23,"user,assistant"
30,18,1.0,gptoss-20b,23,"user,assistant"
31,18,1.0,gptoss-20b,23,"user,assistant"
32,18,1.0,gptoss-20b,23,"user,assistant"
33,18,1.0,gptoss-20b,23,"user,assistant"
34,18,1.0,gptoss-20b,23,"user,assistant"
35,18,1.0,gptoss-20b,23,"user,assistant"
36,18,1.0,gptoss-20b,23,"user,assistant"
37,18,1.0,gptoss-20b,23,"user,assistant"
38,18,1.0,gptoss-20b,23,"user,assistant"
39,18,1.0,gptoss-20b,23,"user,assistant"
40,18,1.0,gptoss-20b,23,"user,assistant"
41,18,1.0,gptoss-20b,23,"user,assistant"
42,18,1.0,gptoss-20b,23,"user,assistant"
43,18,1.0,gptoss-20b,23,"user,assistant"
44,18,1.0,gptoss-20b,23,"user,assistant"
45,18,1.0,gptoss-20b,23,"user,assistant"
46,18,1.0,gptoss-20b,23,"user,assistant"
47,18,1.0,gptoss-20b,23,"user,assistant"
48,18,1.0,gptoss-20b,23,"user,assistant"
49,18,1.0,gptoss-20b,23,"user,assistant"
50,18,1.0,gptoss-20b,23,"user,assistant"
51,18,1.0,gptoss-20b,23,"user,assistant"
52,18,1.0,gptoss-20b,23,"user,assistant"
53,18,1.0,gptoss-20b,23,"user,assistant"
54,18,1.0,gptoss-20b,23,"user,assistant"
55,18,1.0,gptoss-20b,23,"user,assistant"
56,18,1.0,gptoss-20b,23,"user,assistant"
57,18,1.0,gptoss-20b,23,"user,assistant"
58,18,1.0,gptoss-20b,23,"user,assistant"
59,18,1.0,gptoss-20b,23,"user,assistant"
60,18,1.0,gptoss-20b,23,"user,assistant"
61,18,1.0,gptoss-20b,23,"user,assistant"
62,18,1.0,gptoss-20b,23,"user,assistant"
63,18,1.0,gptoss-20b,23,"user,assistant"
64,18,1.0,gptoss-20b,23,"user,assistant"
65,18,1.0,gptoss-20b,23,"user,assistant"
66,18,1.0,gptoss-20b,23,"user,assistant"
67,18,1.0,gptoss-20b,23,"user,assistant"
68,18,1.0,gptoss-20b,23,"user,assistant"
69,18,1.0,gptoss-20b,23,"user,assistant"
70,18,1.0,gptoss-20b,23,"user,assistant"
71,18,1.0,gptoss-20b,23,"user,assistant"
72,18,1.0,gptoss-20b,23,"user,assistant"
73,18,1.0,gptoss-20b,23,"user,assistant"
74,18,1.0,gptoss-20b,23,"user,assistant"
75,18,1.0,gptoss-20b,23,"user,assistant"
76,18,1.0,gptoss-20b,23,"user,assistant"
77,18,1.0,gptoss-20b,23,"user,assistant"
78,18,1.0,gptoss-20b,23,"user,assistant"
79,18,1.0,gptoss-20b,23,"user,assistant"
80,18,1.0,gptoss-20b,23,"user,assistant"
81,18,1.0,gptoss-20b,23,"user,assistant"
82,18,1.0,gptoss-20b,23,"user,assistant"
83,18,1.0,gptoss-20b,23,"user,assistant"
84,18,1.0,gptoss-20b,23,"user,assistant"
85,18,1.0,gptoss-20b,23,"user,assistant"
86,18,1.0,gptoss-20b,23,"user,assistant"
87,18,1.0,gptoss-20b,23,"user,assistant"
88,18,1.0,gptoss-20b,23,"user,assistant"
89,18,1.0,gptoss-20b,23,"user,assistant"
90,18,1.0,gptoss-20b,23,"user,assistant"
91,18,1.0,gptoss-20b,23,"user,assistant"
92,18,1.0,gptoss-20b,23,"user,assistant"
93,18,1.0,gptoss-20b,23,"user,assistant"
94,18,1.0,gptoss-20b,23,"user,assistant"
95,18,1.0,gptoss-20b,23,"user,assistant"
96,18,1.0,gptoss-20b,23,"user,assistant"
97,18,1.0,gptoss-20b,23,"user,assistant"
98,18,1.0,gptoss-20b,23,"user,assistant"
99,18,1.0,gptoss-20b,23,"user,assistant"
100,18,1.0,gptoss-20b,23,"user,assistant"
101,18,1.0,gptoss-20b,23,"user,assistant"
102,16,1.0,gptoss-20b,23,"user,assistant"
103,16,1.0,gptoss-20b,23,"user,assistant"
104,16,1.0,gptoss-20b,23,"user,assistant"
105,16,1.0,gptoss-20b,23,"user,assistant"
106,16,1.0,gptoss-20b,23,"user,assistant"
107,16,1.0,gptoss-20b,23,"user,assistant"
108,16,1.0,gptoss-20b,23,"user,assistant"
109,16,1.0,gptoss-20b,23,"user,assistant"
110,16,1.0,gptoss-20b,23,"user,assistant"
111,16,1.0,gptoss-20b,23,"user,assistant"
112,16,1.0,gptoss-20b,23,"user,assistant"
113,16,1.0,gptoss-20b,23,"user,assistant"
114,16,1.0,gptoss-20b,23,"user,assistant"
115,16,1.0,gptoss-20b,23,"user,assistant"
116,16,1.0,gptoss-20b,23,"user,assistant"
117,16,1.0,gptoss-20b,23,"user,assistant"
118,16,1.0,gptoss-20b,23,"user,assistant"
119,16,1.0,gptoss-20b,23,"user,assistant"
120,16,1.0,gptoss-20b,23,"user,assistant"
121,16,1.0,gptoss-20b,23,"user,assistant"
122,16,1.0,gptoss-20b,23,"user,assistant"
123,16,1.0,gptoss-20b,23,"user,assistant"
124,16,1.0,gptoss-20b,23,"user,assistant"
125,16,1.0,gptoss-20b,23,"user,assistant"
126,16,1.0,gptoss-20b,23,"user,assistant"
127,16,1.0,gptoss-20b,23,"user,assistant"
128,16,1.0,gptoss-20b,23,"user,assistant"
129,16,1.0,gptoss-20b,23,"user,assistant"
130,16,1.0,gptoss-20b,23,"user,assistant"
131,16,1.0,gptoss-20b,23,"user,assistant"
132,16,1.0,gptoss-20b,23,"user,assistant"
133,16,1.0,gptoss-20b,23,"user,assistant"
134,16,1.0,gptoss-20b,23,"user,assistant"
135,16,1.0,gptoss-20b,23,"user,assistant"
136,16,1.0,gptoss-20b,23,"user,assistant"
137,16,1.0,gptoss-20b,23,"user,assistant"
138,16,1.0,gptoss-20b,23,"user,assistant"
139,16,1.0,gptoss-20b,23,"user,assistant"
140,16,1.0,gptoss-20b,23,"user,assistant"
141,16,1.0,gptoss-20b,23,"user,assistant"
142,16,1.0,gptoss-20b,23,"user,assistant"
143,16,1.0,gptoss-20b,23,"user,assistant"
144,16,1.0,gptoss-20b,23,"user,assistant"
145,16,1.0,gptoss-20b,23,"user,assistant"
146,16,1.0,gptoss-20b,23,"user,assistant"
147,16,1.0,gptoss-20b,23,"user,assistant"
